Time [d] HO_in [mmol/L], [mmol/L m2/s]
6 8
-1 -430 -400 -330 -310 -253 -190 -485 -195 -195 -90 -90 -7 -7 0 
0 111.11111111111111 111.11111111111111 111.11111111111111 111.22222222222221 111.46666666666668 111.53333333333333 0 0 25.095 25.095 0 0 995.9999999999999 995.9999999999999 
1000000 111.11111111111111 111.11111111111111 111.11111111111111 111.22222222222221 111.46666666666668 111.53333333333333 0 0 25.095 25.095 0 0 995.9999999999999 995.9999999999999 
