"",-486.000,-484.000,-482.000,-480.000,-478.000,-476.000,-474.000,-472.000,-470.000,-468.000,-466.000,-464.000,-462.000,-460.000,-458.000,-456.000,-454.000,-452.000,-450.000,-448.000,-446.000,-444.000,-442.000,-440.000,-438.000,-436.000,-434.000,-432.000,-430.000,-428.000,-426.000,-424.000,-422.000,-420.000,-418.000,-416.000,-414.000,-412.000,-410.000,-408.000,-406.000,-404.000,-402.000,-400.000,-398.000,-396.000,-394.000,-392.000,-390.000,-388.000,-386.000,-384.000,-382.000,-380.000,-378.000,-376.000,-374.000,-372.000,-370.000,-368.000,-366.000,-364.000,-362.000,-360.000,-358.000,-356.000,-354.000,-352.000,-350.000,-348.000,-346.000,-344.000,-342.000,-340.000,-338.000,-336.000,-334.000,-332.000,-330.000,-328.000,-326.000,-324.000,-322.000,-320.000,-318.000,-316.000,-314.000,-312.000,-310.000,-308.000,-306.000,-304.000,-302.000,-300.000,-298.000,-296.000,-294.000,-292.000,-290.000,-288.000,-286.000,-284.000,-282.000,-280.000,-278.000,-276.000,-274.000,-272.000,-270.000,-268.000,-266.000,-264.000,-262.000,-260.000,-258.000,-256.000,-254.000,-252.000,-250.000,-248.000,-246.000,-244.000,-242.000,-240.000,-238.000,-236.000,-234.000,-232.000,-230.000,-228.000,-226.000,-224.000,-222.000,-220.000,-218.000,-216.000,-214.000,-212.000,-210.000,-208.000,-206.000,-204.000,-202.000,-200.000,-198.000,-196.000,-194.000,-192.000,-190.000,-188.000,-186.000,-184.000,-182.000,-180.000,-178.000,-176.000,-174.000,-172.000,-170.000,-168.000,-166.000,-164.000,-162.000,-160.000,-158.000,-156.000,-154.000,-152.000,-150.000,-148.000,-146.000,-144.000,-142.000,-140.000,-138.000,-136.000,-134.000,-132.000,-130.000,-128.000,-126.000,-124.000,-122.000,-120.000,-118.000,-116.000,-114.000,-112.000,-110.000,-108.000,-106.000,-104.000,-102.000,-100.000,-98.000,-96.000,-94.000,-92.000,-90.000,-88.000,-86.000,-84.000,-82.000,-80.000,-78.000,-76.000,-74.000,-72.000,-70.000,-68.000,-66.000,-64.000,-62.000,-60.000,-58.000,-56.000,-54.000,-52.000,-50.000,-48.000,-46.000,-44.000,-42.000,-40.000,-38.000,-36.000,-34.000,-32.000,-30.000,-28.000,-26.000,-24.000,-22.000,-20.000,-18.000,-16.000,-14.000,-12.000,-10.000,-8.000,-6.000,-4.000,-2.000,0.000
126374.0000,NaN,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.630000E-08,1.644000E-08,1.672000E-08,1.700000E-08,1.728000E-08,1.756000E-08,1.785000E-08,1.813000E-08,1.841000E-08,1.869000E-08,1.897000E-08,1.925000E-08,1.953000E-08,1.981000E-08,2.009000E-08,2.037000E-08,2.065000E-08,2.093000E-08,2.121000E-08,2.149000E-08,2.176000E-08,2.184000E-08,2.191000E-08,2.198000E-08,2.205000E-08,2.213000E-08,2.220000E-08,2.227000E-08,2.235000E-08,2.242000E-08,2.249000E-08,2.256000E-08,2.264000E-08,2.271000E-08,2.278000E-08,2.286000E-08,2.282000E-08,2.275000E-08,2.267000E-08,2.260000E-08,2.252000E-08,2.244000E-08,2.237000E-08,2.229000E-08,2.222000E-08,2.214000E-08,2.207000E-08,2.199000E-08,2.192000E-08,2.184000E-08,2.176000E-08,2.169000E-08,2.161000E-08,2.154000E-08,2.146000E-08,2.139000E-08,2.131000E-08,2.129000E-08,2.145000E-08,2.160000E-08,2.176000E-08,2.192000E-08,2.207000E-08,2.223000E-08,2.239000E-08,2.254000E-08,2.270000E-08,2.286000E-08,2.380000E-08,2.552000E-08,2.724000E-08,2.897000E-08,3.069000E-08,3.241000E-08,3.413000E-08,3.586000E-08,3.758000E-08,3.923000E-08,3.936000E-08,3.949000E-08,3.963000E-08,3.976000E-08,3.989000E-08,4.002000E-08,4.015000E-08,4.028000E-08,4.041000E-08,4.055000E-08,4.068000E-08,4.081000E-08,4.094000E-08,4.107000E-08,4.120000E-08,4.134000E-08,4.147000E-08,4.160000E-08,4.173000E-08,4.186000E-08,4.201000E-08,4.218000E-08,4.235000E-08,4.252000E-08,4.269000E-08,4.286000E-08,4.303000E-08,4.320000E-08,4.337000E-08,4.362000E-08,4.388000E-08,4.414000E-08,4.440000E-08,4.467000E-08,4.493000E-08,4.519000E-08,4.545000E-08,4.572000E-08,4.598000E-08,4.624000E-08,4.650000E-08,4.677000E-08,4.703000E-08,4.719000E-08,4.729000E-08,4.740000E-08,4.750000E-08,4.761000E-08,4.771000E-08,4.782000E-08,4.793000E-08,4.803000E-08,4.814000E-08,4.824000E-08,4.835000E-08,4.845000E-08,4.856000E-08,4.866000E-08,4.877000E-08,4.887000E-08,4.898000E-08,4.908000E-08,4.919000E-08,4.929000E-08,4.940000E-08,4.950000E-08,4.961000E-08,4.972000E-08,4.982000E-08,4.993000E-08,5.003000E-08,5.014000E-08,5.024000E-08,5.035000E-08,5.045000E-08,5.056000E-08,5.066000E-08,5.077000E-08,5.093000E-08,5.110000E-08,5.126000E-08,5.142000E-08,5.159000E-08,5.175000E-08,5.192000E-08,5.208000E-08,5.224000E-08,5.237000E-08,5.230000E-08,5.223000E-08,5.215000E-08,5.208000E-08,5.201000E-08,5.194000E-08,5.186000E-08,5.179000E-08,5.172000E-08,5.165000E-08,5.157000E-08,5.150000E-08,5.143000E-08,5.136000E-08,5.129000E-08,5.121000E-08,5.114000E-08,5.107000E-08,5.100000E-08,5.110000E-08,5.124000E-08,5.138000E-08,5.151000E-08,5.165000E-08,5.179000E-08,5.193000E-08,5.207000E-08,5.220000E-08,5.234000E-08,5.248000E-08,5.262000E-08,5.275000E-08,5.289000E-08,5.303000E-08,5.317000E-08,5.330000E-08,5.344000E-08,5.352750E-08,5.361500E-08
