Time [d] D_in [mmol/L], [mmol/L m2/s]
6 8
-1 -430 -400 -330 -310 -253 -190 -485 -195 -195 -90 -90 -7 -7 0 
0 8.748701973001037 8.748701973001037 8.76600899965386 8.843890619591555 8.869851159570784 8.913118726202837 0 0 2.0054517133956384 2.0054517133956384 0 0 77.25856697819316 77.25856697819316 
1000000 8.748701973001037 8.748701973001037 8.76600899965386 8.843890619591555 8.869851159570784 8.913118726202837 0 0 2.0054517133956384 2.0054517133956384 0 0 77.25856697819316 77.25856697819316 
